,pctl,fc,zvarlo,zvarhi,y_hi_mean,period
83,8.3,0.9122807017543859,0.7538726309487493,0.24612736905125052,-0.0009474751963112192,1.0961538461538463
84,8.4,0.9122807017543859,0.7538726309487493,0.24612736905125052,-0.0009474751963112192,1.0961538461538463
85,8.5,0.9122807017543859,0.7538726309487493,0.24612736905125052,-0.0009474751963112192,1.0961538461538463
86,8.6,0.9093567251461988,0.7517649428980331,0.2482350571019668,-0.0007673818869735538,1.09967845659164
87,8.7,0.9093567251461988,0.7517649428980331,0.2482350571019668,-0.0007673818869735538,1.09967845659164
88,8.8,0.9064327485380117,0.7505755120890809,0.24942448791091895,-0.0007589301744773764,1.103225806451613
89,8.9,0.9064327485380117,0.7505755120890809,0.24942448791091895,-0.0007589301744773764,1.103225806451613
90,9.0,0.9064327485380117,0.7505755120890809,0.24942448791091895,-0.0007589301744773764,1.103225806451613
91,9.1,0.9035087719298246,0.7496216414334257,0.2503783585665742,-0.0008253426038062401,1.1067961165048543
92,9.2,0.9035087719298246,0.7496216414334257,0.2503783585665742,-0.0008253426038062401,1.1067961165048543
93,9.3,0.9035087719298246,0.7496216414334257,0.2503783585665742,-0.0008253426038062401,1.1067961165048543
94,9.4,0.9005847953216374,0.7473932136973991,0.25260678630260075,-0.0007445794801941173,1.1103896103896105
95,9.5,0.9005847953216374,0.7473932136973991,0.25260678630260075,-0.0007445794801941173,1.1103896103896105
96,9.6,0.9005847953216374,0.7473932136973991,0.25260678630260075,-0.0007445794801941173,1.1103896103896105
97,9.7,0.8976608187134503,0.7471524497955115,0.25284755020448824,-0.0006091321765278494,1.1140065146579805
98,9.8,0.8976608187134503,0.7471524497955115,0.25284755020448824,-0.0006091321765278494,1.1140065146579805
99,9.9,0.8976608187134503,0.7471524497955115,0.25284755020448824,-0.0006091321765278494,1.1140065146579805
100,10.0,0.8947368421052632,0.747064396738216,0.2529356032617838,-0.0005289801739429308,1.1176470588235294
101,10.1,0.8947368421052632,0.747064396738216,0.2529356032617838,-0.0005289801739429308,1.1176470588235294
102,10.2,0.8947368421052632,0.747064396738216,0.2529356032617838,-0.0005289801739429308,1.1176470588235294
103,10.3,0.8918128654970761,0.7438219382911682,0.2561780617088317,-0.0004885215556558569,1.1213114754098361
104,10.4,0.8918128654970761,0.7438219382911682,0.2561780617088317,-0.0004885215556558569,1.1213114754098361
105,10.5,0.8918128654970761,0.7438219382911682,0.2561780617088317,-0.0004885215556558569,1.1213114754098361
106,10.6,0.8888888888888888,0.7435364078294696,0.25646359217053016,-0.0004280140865085413,1.125
107,10.7,0.8888888888888888,0.7435364078294696,0.25646359217053016,-0.0004280140865085413,1.125
108,10.8,0.8888888888888888,0.7435364078294696,0.25646359217053016,-0.0004280140865085413,1.125
109,10.9,0.8859649122807017,0.7434484631078091,0.25655153689219073,-0.00035226539230362664,1.1287128712871288
110,11.0,0.8859649122807017,0.7434484631078091,0.25655153689219073,-0.00035226539230362664,1.1287128712871288
111,11.1,0.8859649122807017,0.7434484631078091,0.25655153689219073,-0.00035226539230362664,1.1287128712871288
112,11.2,0.8830409356725146,0.7404893579343153,0.2595106420656847,-0.0003319782294187775,1.1324503311258278
113,11.3,0.8830409356725146,0.7404893579343153,0.2595106420656847,-0.0003319782294187775,1.1324503311258278
114,11.4,0.8830409356725146,0.7404893579343153,0.2595106420656847,-0.0003319782294187775,1.1324503311258278
115,11.5,0.8801169590643275,0.7402601511549416,0.2597398488450583,-0.0003064154377200049,1.1362126245847175
116,11.6,0.8801169590643275,0.7402601511549416,0.2597398488450583,-0.0003064154377200049,1.1362126245847175
117,11.7,0.8801169590643275,0.7402601511549416,0.2597398488450583,-0.0003064154377200049,1.1362126245847175
118,11.8,0.8771929824561403,0.7376935365019787,0.2623064634980212,-0.000249775475752658,1.1400000000000001
119,11.9,0.8771929824561403,0.7376935365019787,0.2623064634980212,-0.000249775475752658,1.1400000000000001
120,12.0,0.8771929824561403,0.7376935365019787,0.2623064634980212,-0.000249775475752658,1.1400000000000001
121,12.1,0.8742690058479532,0.734619463081212,0.2653805369187879,-0.0002483324304081444,1.1438127090301005
122,12.2,0.8742690058479532,0.734619463081212,0.2653805369187879,-0.0002483324304081444,1.1438127090301005
123,12.3,0.8742690058479532,0.734619463081212,0.2653805369187879,-0.0002483324304081444,1.1438127090301005
124,12.4,0.8713450292397661,0.7320664894769942,0.2679335105230056,-0.0003898919483643541,1.1476510067114094
125,12.5,0.8713450292397661,0.7320664894769942,0.2679335105230056,-0.0003898919483643541,1.1476510067114094
126,12.6,0.8713450292397661,0.7320664894769942,0.2679335105230056,-0.0003898919483643541,1.1476510067114094
127,12.7,0.868421052631579,0.7246158535238871,0.2753841464761127,-0.0005836185577157188,1.1515151515151514
128,12.8,0.868421052631579,0.7246158535238871,0.2753841464761127,-0.0005836185577157188,1.1515151515151514
129,12.9,0.868421052631579,0.7246158535238871,0.2753841464761127,-0.0005836185577157188,1.1515151515151514
130,13.0,0.8654970760233918,0.7233839487960584,0.27661605120394145,-0.0006477671456361885,1.1554054054054055
131,13.1,0.8654970760233918,0.7233839487960584,0.27661605120394145,-0.0006477671456361885,1.1554054054054055
132,13.2,0.8625730994152047,0.7153593678527872,0.2846406321472125,-0.0005235781265517073,1.159322033898305
133,13.3,0.8625730994152047,0.7153593678527872,0.2846406321472125,-0.0005235781265517073,1.159322033898305
134,13.4,0.8625730994152047,0.7153593678527872,0.2846406321472125,-0.0005235781265517073,1.159322033898305
135,13.5,0.8596491228070176,0.7132925844140783,0.28670741558592155,-0.0003610032698177251,1.163265306122449
136,13.6,0.8596491228070176,0.7132925844140783,0.28670741558592155,-0.0003610032698177251,1.163265306122449
137,13.7,0.8596491228070176,0.7132925844140783,0.28670741558592155,-0.0003610032698177251,1.163265306122449
138,13.8,0.8567251461988304,0.7114338189361811,0.2885661810638188,-0.00019905324916944664,1.1672354948805461
139,13.9,0.8567251461988304,0.7114338189361811,0.2885661810638188,-0.00019905324916944664,1.1672354948805461
140,14.0,0.8567251461988304,0.7114338189361811,0.2885661810638188,-0.00019905324916944664,1.1672354948805461
141,14.1,0.8538011695906432,0.7092023183152798,0.29079768168472003,-0.00011426057775709968,1.1712328767123288
142,14.2,0.8538011695906432,0.7092023183152798,0.29079768168472003,-0.00011426057775709968,1.1712328767123288
143,14.3,0.8538011695906432,0.7092023183152798,0.29079768168472003,-0.00011426057775709968,1.1712328767123288
144,14.4,0.8508771929824561,0.709079388487015,0.2909206115129847,-7.677291013159464e-05,1.175257731958763
145,14.5,0.8508771929824561,0.709079388487015,0.2909206115129847,-7.677291013159464e-05,1.175257731958763
146,14.6,0.8508771929824561,0.709079388487015,0.2909206115129847,-7.677291013159464e-05,1.175257731958763
147,14.7,0.847953216374269,0.7086612497119088,0.29133875028809103,-6.0728947225447674e-05,1.1793103448275861
148,14.8,0.847953216374269,0.7086612497119088,0.29133875028809103,-6.0728947225447674e-05,1.1793103448275861
149,14.9,0.847953216374269,0.7086612497119088,0.29133875028809103,-6.0728947225447674e-05,1.1793103448275861
150,15.0,0.8450292397660819,0.7076459714576395,0.2923540285423602,-6.476863136311186e-05,1.1833910034602075
151,15.1,0.8450292397660819,0.7076459714576395,0.2923540285423602,-6.476863136311186e-05,1.1833910034602075
152,15.2,0.8450292397660819,0.7076459714576395,0.2923540285423602,-6.476863136311186e-05,1.1833910034602075
153,15.3,0.8421052631578947,0.707513163050411,0.2924868369495888,-5.1082888828783045e-05,1.1875
154,15.4,0.8421052631578947,0.707513163050411,0.2924868369495888,-5.1082888828783045e-05,1.1875
155,15.5,0.8421052631578947,0.707513163050411,0.2924868369495888,-5.1082888828783045e-05,1.1875
156,15.6,0.8391812865497076,0.7037444943795206,0.29625550562047925,-5.029461756926647e-05,1.1916376306620209
157,15.7,0.8391812865497076,0.7037444943795206,0.29625550562047925,-5.029461756926647e-05,1.1916376306620209
158,15.8,0.8391812865497076,0.7037444943795206,0.29625550562047925,-5.029461756926647e-05,1.1916376306620209
159,15.9,0.8362573099415205,0.7037006699859301,0.29629933001406983,-6.997502236964502e-05,1.1958041958041958
160,16.0,0.8362573099415205,0.7037006699859301,0.29629933001406983,-6.997502236964502e-05,1.1958041958041958
161,16.1,0.8362573099415205,0.7037006699859301,0.29629933001406983,-6.997502236964502e-05,1.1958041958041958
162,16.2,0.8333333333333334,0.7015636136276522,0.2984363863723476,-7.02278716413303e-05,1.2
163,16.3,0.8333333333333334,0.7015636136276522,0.2984363863723476,-7.02278716413303e-05,1.2
164,16.4,0.8333333333333334,0.7015636136276522,0.2984363863723476,-7.02278716413303e-05,1.2
165,16.5,0.8304093567251462,0.6983545203521355,0.3016454796478643,3.8991260533883855e-05,1.2042253521126762
166,16.6,0.8304093567251462,0.6983545203521355,0.3016454796478643,3.8991260533883855e-05,1.2042253521126762
167,16.7,0.8304093567251462,0.6983545203521355,0.3016454796478643,3.8991260533883855e-05,1.2042253521126762
168,16.8,0.827485380116959,0.6978503081875063,0.3021496918124936,0.00019607414604982422,1.2084805653710247
169,16.9,0.827485380116959,0.6978503081875063,0.3021496918124936,0.00019607414604982422,1.2084805653710247
170,17.0,0.827485380116959,0.6978503081875063,0.3021496918124936,0.00019607414604982422,1.2084805653710247
171,17.1,0.8245614035087719,0.697836270087324,0.3021637299126758,0.00033892569731459914,1.2127659574468086
172,17.2,0.8245614035087719,0.697836270087324,0.3021637299126758,0.00033892569731459914,1.2127659574468086
173,17.3,0.8245614035087719,0.697836270087324,0.3021637299126758,0.00033892569731459914,1.2127659574468086
174,17.4,0.8216374269005848,0.6927555900197396,0.30724440998026026,0.00036355383543276476,1.2170818505338077
175,17.5,0.8216374269005848,0.6927555900197396,0.30724440998026026,0.00036355383543276476,1.2170818505338077
176,17.6,0.8187134502923976,0.6895077713419089,0.31049222865809106,0.0002672445007401064,1.2214285714285715
177,17.7,0.8187134502923976,0.6895077713419089,0.31049222865809106,0.0002672445007401064,1.2214285714285715
178,17.8,0.8187134502923976,0.6895077713419089,0.31049222865809106,0.0002672445007401064,1.2214285714285715
179,17.9,0.8157894736842105,0.6888918744669581,0.3111081255330418,0.00019631704114726374,1.2258064516129032
180,18.0,0.8157894736842105,0.6888918744669581,0.3111081255330418,0.00019631704114726374,1.2258064516129032
181,18.1,0.8157894736842105,0.6888918744669581,0.3111081255330418,0.00019631704114726374,1.2258064516129032
182,18.2,0.8128654970760234,0.6879982483357989,0.31200175166420097,0.0002297559698635463,1.2302158273381294
183,18.3,0.8128654970760234,0.6879982483357989,0.31200175166420097,0.0002297559698635463,1.2302158273381294
184,18.4,0.8128654970760234,0.6879982483357989,0.31200175166420097,0.0002297559698635463,1.2302158273381294
185,18.5,0.8099415204678363,0.6870428475764014,0.31295715242359845,0.00026326793823281547,1.2346570397111913
186,18.6,0.8099415204678363,0.6870428475764014,0.31295715242359845,0.00026326793823281547,1.2346570397111913
187,18.7,0.8099415204678363,0.6870428475764014,0.31295715242359845,0.00026326793823281547,1.2346570397111913
188,18.8,0.8070175438596491,0.6848411549752031,0.3151588450247967,0.0001987805366994043,1.2391304347826089
189,18.9,0.8070175438596491,0.6848411549752031,0.3151588450247967,0.0001987805366994043,1.2391304347826089
190,19.0,0.8070175438596491,0.6848411549752031,0.3151588450247967,0.0001987805366994043,1.2391304347826089
191,19.1,0.804093567251462,0.6787308038385257,0.3212691961614741,5.678325498970591e-05,1.2436363636363637
192,19.2,0.804093567251462,0.6787308038385257,0.3212691961614741,5.678325498970591e-05,1.2436363636363637
193,19.3,0.804093567251462,0.6787308038385257,0.3212691961614741,5.678325498970591e-05,1.2436363636363637
194,19.4,0.8011695906432749,0.6780437325175874,0.32195626748241246,-3.238711516408574e-05,1.2481751824817517
195,19.5,0.8011695906432749,0.6780437325175874,0.32195626748241246,-3.238711516408574e-05,1.2481751824817517
196,19.6,0.8011695906432749,0.6780437325175874,0.32195626748241246,-3.238711516408574e-05,1.2481751824817517
197,19.7,0.7982456140350878,0.6719386289228968,0.32806137107710304,-1.1473202943228161e-05,1.2527472527472527
198,19.8,0.7982456140350878,0.6719386289228968,0.32806137107710304,-1.1473202943228161e-05,1.2527472527472527
199,19.9,0.7982456140350878,0.6719386289228968,0.32806137107710304,-1.1473202943228161e-05,1.2527472527472527
200,20.0,0.7953216374269005,0.6715529608660107,0.3284470391339891,5.078621621206242e-05,1.2573529411764706
201,20.1,0.7953216374269005,0.6715529608660107,0.3284470391339891,5.078621621206242e-05,1.2573529411764706
202,20.2,0.7953216374269005,0.6715529608660107,0.3284470391339891,5.078621621206242e-05,1.2573529411764706
203,20.3,0.7923976608187134,0.6697789207023231,0.3302210792976766,5.9228251496739154e-05,1.2619926199261993
204,20.4,0.7923976608187134,0.6697789207023231,0.3302210792976766,5.9228251496739154e-05,1.2619926199261993
205,20.5,0.7923976608187134,0.6697789207023231,0.3302210792976766,5.9228251496739154e-05,1.2619926199261993
206,20.6,0.7894736842105263,0.6690773132758567,0.33092268672414293,9.894110460595407e-06,1.2666666666666666
207,20.7,0.7894736842105263,0.6690773132758567,0.33092268672414293,9.894110460595407e-06,1.2666666666666666
208,20.8,0.7894736842105263,0.6690773132758567,0.33092268672414293,9.894110460595407e-06,1.2666666666666666
209,20.9,0.7865497076023392,0.6679642119974504,0.3320357880025495,-5.727872215597289e-05,1.2713754646840147
210,21.0,0.7865497076023392,0.6679642119974504,0.3320357880025495,-5.727872215597289e-05,1.2713754646840147
211,21.1,0.7865497076023392,0.6679642119974504,0.3320357880025495,-5.727872215597289e-05,1.2713754646840147
212,21.2,0.783625730994152,0.66608168013809,0.33391831986190984,-0.00011088453155544506,1.2761194029850746
213,21.3,0.783625730994152,0.66608168013809,0.33391831986190984,-0.00011088453155544506,1.2761194029850746
214,21.4,0.783625730994152,0.66608168013809,0.33391831986190984,-0.00011088453155544506,1.2761194029850746
215,21.5,0.7807017543859649,0.6649217449966115,0.3350782550033884,-0.00016184469910379207,1.2808988764044944
216,21.6,0.7807017543859649,0.6649217449966115,0.3350782550033884,-0.00016184469910379207,1.2808988764044944
217,21.7,0.7807017543859649,0.6649217449966115,0.3350782550033884,-0.00016184469910379207,1.2808988764044944
218,21.8,0.7777777777777778,0.6634351673954406,0.3365648326045593,-0.00022483265779405025,1.2857142857142856
219,21.9,0.7777777777777778,0.6634351673954406,0.3365648326045593,-0.00022483265779405025,1.2857142857142856
220,22.0,0.7748538011695907,0.6615837886803305,0.33841621131966926,-0.0002556665442257938,1.290566037735849
221,22.1,0.7748538011695907,0.6615837886803305,0.33841621131966926,-0.0002556665442257938,1.290566037735849
222,22.2,0.7748538011695907,0.6615837886803305,0.33841621131966926,-0.0002556665442257938,1.290566037735849
223,22.3,0.7719298245614035,0.6604562716255389,0.33954372837446084,-0.0002792929489706579,1.2954545454545456
224,22.4,0.7719298245614035,0.6604562716255389,0.33954372837446084,-0.0002792929489706579,1.2954545454545456
225,22.5,0.7719298245614035,0.6604562716255389,0.33954372837446084,-0.0002792929489706579,1.2954545454545456
226,22.6,0.7690058479532164,0.6603037177024463,0.33969628229755344,-0.00031992543451664227,1.3003802281368821
227,22.7,0.7690058479532164,0.6603037177024463,0.33969628229755344,-0.00031992543451664227,1.3003802281368821
228,22.8,0.7690058479532164,0.6603037177024463,0.33969628229755344,-0.00031992543451664227,1.3003802281368821
229,22.9,0.7660818713450293,0.6597394460003015,0.3402605539996983,-0.0003650240135030515,1.3053435114503817
230,23.0,0.7660818713450293,0.6597394460003015,0.3402605539996983,-0.0003650240135030515,1.3053435114503817
231,23.1,0.7660818713450293,0.6597394460003015,0.3402605539996983,-0.0003650240135030515,1.3053435114503817
232,23.2,0.7631578947368421,0.6572272902220309,0.3427727097779689,-0.0003921369579480734,1.3103448275862069
233,23.3,0.7631578947368421,0.6572272902220309,0.3427727097779689,-0.0003921369579480734,1.3103448275862069
234,23.4,0.7631578947368421,0.6572272902220309,0.3427727097779689,-0.0003921369579480734,1.3103448275862069
235,23.5,0.7602339181286549,0.6561778756567018,0.34382212434329795,-0.0004028999634706552,1.3153846153846154
236,23.6,0.7602339181286549,0.6561778756567018,0.34382212434329795,-0.0004028999634706552,1.3153846153846154
237,23.7,0.7602339181286549,0.6561778756567018,0.34382212434329795,-0.0004028999634706552,1.3153846153846154
238,23.8,0.7573099415204678,0.6530156769589399,0.34698432304105986,-0.0004006439703213717,1.3204633204633205
239,23.9,0.7573099415204678,0.6530156769589399,0.34698432304105986,-0.0004006439703213717,1.3204633204633205
240,24.0,0.7573099415204678,0.6530156769589399,0.34698432304105986,-0.0004006439703213717,1.3204633204633205
241,24.1,0.7543859649122807,0.6505822956081664,0.34941770439183334,-0.00034689922259609223,1.3255813953488371
242,24.2,0.7543859649122807,0.6505822956081664,0.34941770439183334,-0.00034689922259609223,1.3255813953488371
243,24.3,0.7543859649122807,0.6505822956081664,0.34941770439183334,-0.00034689922259609223,1.3255813953488371
244,24.4,0.7514619883040936,0.649212729553521,0.3507872704464787,-0.00024471047234173477,1.3307392996108949
245,24.5,0.7514619883040936,0.649212729553521,0.3507872704464787,-0.00024471047234173477,1.3307392996108949
246,24.6,0.7514619883040936,0.649212729553521,0.3507872704464787,-0.00024471047234173477,1.3307392996108949
247,24.7,0.7485380116959064,0.648779542664931,0.35122045733506874,-0.00014040698560707906,1.3359375
248,24.8,0.7485380116959064,0.648779542664931,0.35122045733506874,-0.00014040698560707906,1.3359375
249,24.9,0.7485380116959064,0.648779542664931,0.35122045733506874,-0.00014040698560707906,1.3359375
250,25.0,0.7456140350877193,0.6457973600085839,0.3542026399914159,-6.731172901850578e-05,1.3411764705882354
251,25.1,0.7456140350877193,0.6457973600085839,0.3542026399914159,-6.731172901850578e-05,1.3411764705882354
252,25.2,0.7456140350877193,0.6457973600085839,0.3542026399914159,-6.731172901850578e-05,1.3411764705882354
253,25.3,0.7426900584795322,0.6450368490177395,0.3549631509822603,-3.832676069838423e-06,1.3464566929133859
254,25.4,0.7426900584795322,0.6450368490177395,0.3549631509822603,-3.832676069838423e-06,1.3464566929133859
255,25.5,0.7426900584795322,0.6450368490177395,0.3549631509822603,-3.832676069838423e-06,1.3464566929133859
256,25.6,0.7397660818713451,0.6444590004732424,0.3555409995267575,2.9603725505469907e-05,1.3517786561264822
257,25.7,0.7397660818713451,0.6444590004732424,0.3555409995267575,2.9603725505469907e-05,1.3517786561264822
258,25.8,0.7397660818713451,0.6444590004732424,0.3555409995267575,2.9603725505469907e-05,1.3517786561264822
259,25.9,0.7368421052631579,0.642541547250757,0.35745845274924287,1.7867906053898772e-05,1.3571428571428572
260,26.0,0.7368421052631579,0.642541547250757,0.35745845274924287,1.7867906053898772e-05,1.3571428571428572
261,26.1,0.7339181286549707,0.642372700137526,0.35762729986247377,7.696204002311326e-06,1.3625498007968129
262,26.2,0.7339181286549707,0.642372700137526,0.35762729986247377,7.696204002311326e-06,1.3625498007968129
263,26.3,0.7339181286549707,0.642372700137526,0.35762729986247377,7.696204002311326e-06,1.3625498007968129
264,26.4,0.7309941520467836,0.6402609017292693,0.3597390982707305,5.6489590634149174e-05,1.3679999999999999
265,26.5,0.7309941520467836,0.6402609017292693,0.3597390982707305,5.6489590634149174e-05,1.3679999999999999
